DeliveryRatio,CriticalDeliveryRatio,AvgDelay,AvgCriticalDelay,AvgHopCount,OverheadRatio,BufferDrops,Traffic
0.8655440325434371,0.8706167639023231,916.2404250665662,925.1277916835013,3.8550191580038478,26.54276738471838,0.0,Low
0.8601089582554197,0.8280498694708962,945.7001659762618,925.647388907421,3.7501666970202843,25.60575504888059,31.5,Medium
0.7337589264511601,0.5823046782518645,1377.5398122488275,1121.352871153917,3.1188542544902185,19.944277568585413,588.55,High
