DeliveryRatio,AvgDelay,AvgCriticalDelay,OverheadRatio,BufferDrops,Traffic
0.8641734173592267,909.1491874387286,920.8321747803499,26.293411005190496,0.0,Low
0.8517178187221276,916.4278401062568,921.8563770141157,26.108801565288253,28.75,Medium
0.3630235250187335,1809.5122402309669,1805.7330772980554,32.35493971117591,829.85,High
