DeliveryRatio,AvgDelay,AvgCriticalDelay,OverheadRatio,BufferDrops,Traffic
0.7468943185479995,1167.6917838041136,1154.123481808835,8.47477776047697,0.0,Low
0.7437626396744704,1177.7589887282134,1190.2367733609003,8.524166176127734,0.5,Medium
0.692444529746729,1387.9351222151327,1383.2245684441264,8.822062307038161,310.15,High
