DeliveryRatio,CriticalDeliveryRatio,AvgDelay,AvgCriticalDelay,AvgHopCount,OverheadRatio,BufferDrops,Traffic
0.7642280897700522,0.7677579163775374,1196.408227104976,1192.2353468410322,2.4235023677027288,8.425735923851786,0.0,Low
0.7517037827164248,0.7431876412240908,1157.5421734028582,1181.980556472859,2.3926505580738398,8.462764069454916,1.45,Medium
0.6823680688401701,0.5773449520305008,1381.25180524721,1375.014504494351,2.3291789091297517,8.865397930951229,316.8,High
