DeliveryRatio,CriticalDeliveryRatio,AvgDelay,AvgCriticalDelay,AvgHopCount,OverheadRatio,BufferDrops,Traffic
0.8620554898833118,0.8688181844112444,878.9350040460946,887.8785125020552,3.842552322275002,26.180029072474305,0.0,Low
0.8506072898605247,0.8138754728291004,983.6337602462521,981.1828305609664,3.7396232669629415,26.611872154386127,39.5,Medium
0.3662689203684089,0.21872493819097882,1829.594623086307,1824.284741635444,2.523880787351925,32.860662949980295,828.4,High
